answers_keys_json,board_id,columns_json,date,grid_id,rows_json
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",178,"[{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1},{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null},{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null}]",2024-10-01,178,"[{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0},{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",179,"[{""id"":""hosted_olympics"",""name"":""Has hosted the Olympics"",""variantId"":null},{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 2,000 km"",""variantId"":3}]",2024-10-02,179,"[{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2},{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0},{""id"":""color_on_flag"",""name"":""Flag with yellow"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",180,"[{""id"":""top_20_population_density"",""name"":""Top 20 in population density"",""variantId"":null},{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.65"",""variantId"":5}]",2024-10-03,180,"[{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1},{""id"":""size_under_x"",""name"":""Area less than 50,000 km²"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",181,"[{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null},{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}]",2024-10-04,181,"[{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null},{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null},{""id"":""borders_x_to_y"",""name"":""Borders 1-2 countries"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",182,"[{""id"":""was_ussr"",""name"":""Was part of the USSR"",""variantId"":null},{""id"":""capital_population_over_x"",""name"":""Capital city population over 5 million"",""variantId"":6},{""id"":""top_20_obesity_rate"",""name"":""Top 20 in obesity rate"",""variantId"":null}]",2024-10-05,182,"[{""id"":""color_on_flag"",""name"":""Flag with blue"",""variantId"":1},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.75"",""variantId"":7},{""id"":""co2_emissions_per_capita_over_x"",""name"":""CO₂ emissions per capita over 5 tCO₂/year"",""variantId"":5}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",183,"[{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""co2_emissions_per_capita_over_x"",""name"":""CO₂ emissions per capita over 7 tCO₂/year"",""variantId"":6},{""id"":""continent"",""name"":""In Asia"",""variantId"":0}]",2024-10-06,183,"[{""id"":""population_under_x"",""name"":""Population under 10 million"",""variantId"":4},{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""olympic_medals_over_x"",""name"":""More than 50 Olympic medals"",""variantId"":4}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",184,"[{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2},{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null}]",2024-10-07,184,"[{""id"":""color_on_flag"",""name"":""Flag with black"",""variantId"":5},{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",185,"[{""id"":""borders_x_to_y"",""name"":""Borders 1-2 countries"",""variantId"":0},{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null},{""id"":""ending_letter"",""name"":""Ends with letter E"",""variantId"":3}]",2024-10-08,185,"[{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.65"",""variantId"":5},{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",186,"[{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3},{""id"":""continent"",""name"":""In North America"",""variantId"":3}]",2024-10-09,186,"[{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $20k"",""variantId"":2},{""id"":""size_over_x"",""name"":""Area greater than 100,000 km²"",""variantId"":4},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",187,"[{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null},{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}]",2024-10-10,187,"[{""id"":""borders_x_to_y"",""name"":""Borders 5-6 countries"",""variantId"":4},{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",188,"[{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.8"",""variantId"":8},{""id"":""population_under_x"",""name"":""Population under 5 million"",""variantId"":3}]",2024-10-11,188,"[{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2},{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null},{""id"":""bottom_20_population_density"",""name"":""Bottom 20 in population density"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",189,"[{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""hosted_world_cup"",""name"":""Has hosted the Men's FIFA World Cup"",""variantId"":null},{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null}]",2024-10-12,189,"[{""id"":""top_20_tourism"",""name"":""Top 20 in annual tourist arrivals"",""variantId"":null},{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",190,"[{""id"":""borders_x_to_y"",""name"":""Borders 2-3 countries"",""variantId"":1},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""size_under_x"",""name"":""Area less than 50,000 km²"",""variantId"":3}]",2024-10-13,190,"[{""id"":""flag_has_x_colors"",""name"":""Flag with only 4 colors"",""variantId"":2},{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",191,"[{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""gdp_per_capita_under_x"",""name"":""GDP per capita under $30k"",""variantId"":3},{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0}]",2024-10-14,191,"[{""id"":""borders_x"",""name"":""Borders Russia"",""variantId"":0},{""id"":""captial_population_under_x"",""name"":""Capital city population under 50k"",""variantId"":0},{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",192,"[{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1},{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null},{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null}]",2024-10-15,192,"[{""id"":""flag_has_x_or_more_colors"",""name"":""Flag with 5+ colors"",""variantId"":0},{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5},{""id"":""continent"",""name"":""In North America"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",193,"[{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null},{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 500 km"",""variantId"":1}]",2024-10-16,193,"[{""id"":""in_eu"",""name"":""Member of the European Union"",""variantId"":null},{""id"":""hosted_f1"",""name"":""Has hosted a Formula 1 Grand Prix"",""variantId"":null},{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",194,"[{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null},{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5}]",2024-10-17,194,"[{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.85"",""variantId"":9},{""id"":""50_plus_skyscrapers"",""name"":""Has 50+ skyscrapers"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",195,"[{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.65"",""variantId"":5}]",2024-10-18,195,"[{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5},{""id"":""borders_x_to_y"",""name"":""Borders 5-6 countries"",""variantId"":4},{""id"":""ending_letter"",""name"":""Ends with letter N"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",196,"[{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null},{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3},{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}]",2024-10-19,196,"[{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6},{""id"":""olympic_medals_over_x"",""name"":""More than 30 Olympic medals"",""variantId"":2},{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 2,000 km"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",197,"[{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2},{""id"":""continent"",""name"":""In Asia"",""variantId"":0}]",2024-10-20,197,"[{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",198,"[{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0},{""id"":""continent"",""name"":""In North America"",""variantId"":3},{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null}]",2024-10-21,198,"[{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null},{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 1,000 km"",""variantId"":2},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.85"",""variantId"":9}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",199,"[{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2},{""id"":""borders_x_to_y"",""name"":""Borders 4-5 countries"",""variantId"":3}]",2024-10-22,199,"[{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",200,"[{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3},{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0}]",2024-10-23,200,"[{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null},{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5},{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",201,"[{""id"":""in_eu"",""name"":""Member of the European Union"",""variantId"":null},{""id"":""starting_letter"",""name"":""Starts with letter S"",""variantId"":13},{""id"":""continent"",""name"":""In Africa"",""variantId"":2}]",2024-10-24,201,"[{""id"":""size_under_x"",""name"":""Area less than 50,000 km²"",""variantId"":3},{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5},{""id"":""color_on_flag"",""name"":""Flag with blue"",""variantId"":1}]"
